obsnme,obsval,weight,obgnme
in_sfr_flx_20171130,0.0,0.0,in_sfr
in_sfr_flx_20171231,0.0,0.0,in_sfr
in_ss_flx_20151231,0.0,0.0,in_ss
in_ss_flx_20160131,0.0,0.0,in_ss
in_ss_flx_20160229,0.0,0.0,in_ss
in_ss_flx_20160331,0.1041,0.0,in_ss
in_ss_flx_20160430,10.1707,0.0,in_ss
in_ss_flx_20160531,18.9126,0.0,in_ss
in_ss_flx_20160630,29.6962,0.0,in_ss
in_ss_flx_20160731,27.3667,0.0,in_ss
in_ss_flx_20160831,25.2933,0.0,in_ss
in_ss_flx_20160930,13.1269,0.0,in_ss
in_ss_flx_20161031,1.6241,0.0,in_ss
in_ss_flx_20161130,0.1977,0.0,in_ss
in_ss_flx_20161231,0.0,0.0,in_ss
in_ss_flx_20170131,0.0,0.0,in_ss
in_ss_flx_20170228,0.0,0.0,in_ss
in_ss_flx_20170331,0.045455,0.0,in_ss
in_ss_flx_20170430,4.9346,0.0,in_ss
in_ss_flx_20170531,13.2645,0.0,in_ss
in_ss_flx_20170630,14.1325,0.0,in_ss
in_ss_flx_20170731,17.3488,0.0,in_ss
in_ss_flx_20170831,12.461,0.0,in_ss
in_ss_flx_20170930,10.5697,0.0,in_ss
in_ss_flx_20171031,0.6358,0.0,in_ss
in_ss_flx_20171130,0.0027943,0.0,in_ss
in_ss_flx_20171231,0.0,0.0,in_ss
in_sy_flx_20151231,0.0,0.0,in_sy
in_sy_flx_20160131,0.0,0.0,in_sy
in_sy_flx_20160229,0.0,0.0,in_sy
in_sy_flx_20160331,2.6864,0.0,in_sy
in_sy_flx_20160430,512.008,0.0,in_sy
in_sy_flx_20160531,1177.78,0.0,in_sy
in_sy_flx_20160630,1968.53,0.0,in_sy
in_sy_flx_20160731,1930.47,0.0,in_sy
in_sy_flx_20160831,1695.3,0.0,in_sy
in_sy_flx_20160930,1020.05,0.0,in_sy
in_sy_flx_20161031,228.135,0.0,in_sy
in_sy_flx_20161130,43.0246,0.0,in_sy
in_sy_flx_20161231,0.0,0.0,in_sy
in_sy_flx_20170131,0.0,0.0,in_sy
in_sy_flx_20170228,0.0,0.0,in_sy
in_sy_flx_20170331,0.8261,0.0,in_sy
in_sy_flx_20170430,215.329,0.0,in_sy
in_sy_flx_20170531,743.6260000000002,0.0,in_sy
in_sy_flx_20170630,888.67,0.0,in_sy
in_sy_flx_20170731,1179.69,0.0,in_sy
in_sy_flx_20170831,1011.08,0.0,in_sy
in_sy_flx_20170930,813.2689999999999,0.0,in_sy
in_sy_flx_20171031,184.99,0.0,in_sy
in_sy_flx_20171130,2.5685,0.0,in_sy
in_sy_flx_20171231,0.0,0.0,in_sy
in_wel_flx_20151231,0.0,0.0,in_wel
in_wel_flx_20160131,0.0,0.0,in_wel
in_wel_flx_20160229,0.0,0.0,in_wel
in_wel_flx_20160331,0.0,0.0,in_wel
in_wel_flx_20160430,0.0,0.0,in_wel
in_wel_flx_20160531,0.0,0.0,in_wel
in_wel_flx_20160630,0.0,0.0,in_wel
in_wel_flx_20160731,0.0,0.0,in_wel
in_wel_flx_20160831,0.0,0.0,in_wel
in_wel_flx_20160930,0.0,0.0,in_wel
in_wel_flx_20161031,0.0,0.0,in_wel
in_wel_flx_20161130,0.0,0.0,in_wel
in_wel_flx_20161231,0.0,0.0,in_wel
in_wel_flx_20170131,0.0,0.0,in_wel
in_wel_flx_20170228,0.0,0.0,in_wel
in_wel_flx_20170331,0.0,0.0,in_wel
in_wel_flx_20170430,0.0,0.0,in_wel
in_wel_flx_20170531,0.0,0.0,in_wel
in_wel_flx_20170630,0.0,0.0,in_wel
in_wel_flx_20170731,0.0,0.0,in_wel
in_wel_flx_20170831,0.0,0.0,in_wel
in_wel_flx_20170930,0.0,0.0,in_wel
in_wel_flx_20171031,0.0,0.0,in_wel
in_wel_flx_20171130,0.0,0.0,in_wel
in_wel_flx_20171231,0.0,0.0,in_wel
out_ghb_flx_20151231,382.918,0.0,out_ghb
out_ghb_flx_20160131,543.538,0.0,out_ghb
out_ghb_flx_20160229,646.605,0.0,out_ghb
out_ghb_flx_20160331,669.569,0.0,out_ghb
out_ghb_flx_20160430,634.4159999999998,0.0,out_ghb
out_ghb_flx_20160531,559.638,0.0,out_ghb
out_ghb_flx_20160630,449.587,0.0,out_ghb
out_ghb_flx_20160731,321.469,0.0,out_ghb
out_ghb_flx_20160831,189.072,0.0,out_ghb
out_ghb_flx_20160930,122.58,0.0,out_ghb
out_ghb_flx_20161031,117.282,0.0,out_ghb
out_ghb_flx_20161130,171.46400000000003,0.0,out_ghb
out_ghb_flx_20161231,313.665,0.0,out_ghb
out_ghb_flx_20170131,397.44,0.0,out_ghb
out_ghb_flx_20170228,463.55300000000005,0.0,out_ghb
out_ghb_flx_20170331,501.244,0.0,out_ghb
out_ghb_flx_20170430,484.139,0.0,out_ghb
out_ghb_flx_20170531,422.042,0.0,out_ghb
out_ghb_flx_20170630,363.165,0.0,out_ghb
out_ghb_flx_20170731,290.262,0.0,out_ghb
out_ghb_flx_20170831,243.895,0.0,out_ghb
out_ghb_flx_20170930,196.485,0.0,out_ghb
out_ghb_flx_20171031,215.793,0.0,out_ghb
out_ghb_flx_20171130,299.472,0.0,out_ghb
out_ghb_flx_20171231,351.75699999999995,0.0,out_ghb
out_rch_flx_20151231,0.0,0.0,out_rch
out_rch_flx_20160131,0.0,0.0,out_rch
out_rch_flx_20160229,0.0,0.0,out_rch
out_rch_flx_20160331,0.0,0.0,out_rch
out_rch_flx_20160430,0.0,0.0,out_rch
out_rch_flx_20160531,0.0,0.0,out_rch
out_rch_flx_20160630,0.0,0.0,out_rch
out_rch_flx_20160731,0.0,0.0,out_rch
out_rch_flx_20160831,0.0,0.0,out_rch
out_rch_flx_20160930,0.0,0.0,out_rch
out_rch_flx_20161031,0.0,0.0,out_rch
out_rch_flx_20161130,0.0,0.0,out_rch
out_rch_flx_20161231,0.0,0.0,out_rch
out_rch_flx_20170131,0.0,0.0,out_rch
out_rch_flx_20170228,0.0,0.0,out_rch
out_rch_flx_20170331,0.0,0.0,out_rch
out_rch_flx_20170430,0.0,0.0,out_rch
out_rch_flx_20170531,0.0,0.0,out_rch
out_rch_flx_20170630,0.0,0.0,out_rch
out_rch_flx_20170731,0.0,0.0,out_rch
out_rch_flx_20170831,0.0,0.0,out_rch
out_rch_flx_20170930,0.0,0.0,out_rch
out_rch_flx_20171031,0.0,0.0,out_rch
out_rch_flx_20171130,0.0,0.0,out_rch
out_rch_flx_20171231,0.0,0.0,out_rch
out_sfr_flx_20151231,873.163,0.0,out_sfr
out_sfr_flx_20160131,1403.8,0.0,out_sfr
out_sfr_flx_20160229,1724.5,0.0,out_sfr
out_sfr_flx_20160331,1787.82,0.0,out_sfr
out_sfr_flx_20160430,1651.42,0.0,out_sfr
out_sfr_flx_20160531,1389.74,0.0,out_sfr
out_sfr_flx_20160630,972.587,0.0,out_sfr
out_sfr_flx_20160731,645.186,0.0,out_sfr
out_sfr_flx_20160831,365.127,0.0,out_sfr
out_sfr_flx_20160930,225.721,0.0,out_sfr
out_sfr_flx_20161031,231.587,0.0,out_sfr
out_sfr_flx_20161130,363.8,0.0,out_sfr
out_sfr_flx_20161231,758.617,0.0,out_sfr
out_sfr_flx_20170131,997.849,0.0,out_sfr
out_sfr_flx_20170228,1184.34,0.0,out_sfr
out_sfr_flx_20170331,1287.86,0.0,out_sfr
out_sfr_flx_20170430,1231.33,0.0,out_sfr
out_sfr_flx_20170531,1076.78,0.0,out_sfr
out_sfr_flx_20170630,912.809,0.0,out_sfr
out_sfr_flx_20170731,697.2189999999998,0.0,out_sfr
out_sfr_flx_20170831,515.804,0.0,out_sfr
out_sfr_flx_20170930,390.904,0.0,out_sfr
out_sfr_flx_20171031,413.691,0.0,out_sfr
out_sfr_flx_20171130,628.51,0.0,out_sfr
out_sfr_flx_20171231,774.56,0.0,out_sfr
out_ss_flx_20151231,0.0,0.0,out_ss
out_ss_flx_20160131,40.5808,0.0,out_ss
out_ss_flx_20160229,26.3307,0.0,out_ss
out_ss_flx_20160331,4.8857,0.0,out_ss
out_ss_flx_20160430,0.1294,0.0,out_ss
out_ss_flx_20160531,7.4552e-05,0.0,out_ss
out_ss_flx_20160630,0.0,0.0,out_ss
out_ss_flx_20160731,0.0,0.0,out_ss
out_ss_flx_20160831,0.00078188,0.0,out_ss
out_ss_flx_20160930,0.1179,0.0,out_ss
out_ss_flx_20161031,1.9863,0.0,out_ss
out_ss_flx_20161130,11.525,0.0,out_ss
out_ss_flx_20161231,31.0007,0.0,out_ss
out_ss_flx_20170131,17.483,0.0,out_ss
out_ss_flx_20170228,14.9635,0.0,out_ss
out_ss_flx_20170331,7.6041,0.0,out_ss
out_ss_flx_20170430,0.3676,0.0,out_ss
out_ss_flx_20170531,0.0034344,0.0,out_ss
out_ss_flx_20170630,0.090908,0.0,out_ss
out_ss_flx_20170731,0.0,0.0,out_ss
out_ss_flx_20170831,0.0,0.0,out_ss
out_ss_flx_20170930,0.0,0.0,out_ss
out_ss_flx_20171031,4.8496,0.0,out_ss
out_ss_flx_20171130,18.621,0.0,out_ss
out_ss_flx_20171231,10.8295,0.0,out_ss
out_sy_flx_20151231,0.0,0.0,out_sy
out_sy_flx_20160131,2534.19,0.0,out_sy
out_sy_flx_20160229,1905.56,0.0,out_sy
out_sy_flx_20160331,596.965,0.0,out_sy
out_sy_flx_20160430,55.5485,0.0,out_sy
out_sy_flx_20160531,0.063867,0.0,out_sy
out_sy_flx_20160630,0.0,0.0,out_sy
out_sy_flx_20160731,0.0,0.0,out_sy
out_sy_flx_20160831,0.031113,0.0,out_sy
out_sy_flx_20160930,2.0242,0.0,out_sy
out_sy_flx_20161031,94.9943,0.0,out_sy
out_sy_flx_20161130,596.461,0.0,out_sy
out_sy_flx_20161231,1893.54,0.0,out_sy
out_sy_flx_20170131,1239.86,0.0,out_sy
out_sy_flx_20170228,1110.66,0.0,out_sy
out_sy_flx_20170331,669.055,0.0,out_sy
out_sy_flx_20170430,107.853,0.0,out_sy
out_sy_flx_20170531,3.1271,0.0,out_sy
out_sy_flx_20170630,1.6426,0.0,out_sy
out_sy_flx_20170731,0.0,0.0,out_sy
out_sy_flx_20170831,0.0,0.0,out_sy
out_sy_flx_20170930,0.0,0.0,out_sy
out_sy_flx_20171031,188.564,0.0,out_sy
out_sy_flx_20171130,1034.21,0.0,out_sy
out_sy_flx_20171231,748.1389999999999,0.0,out_sy
out_wel_flx_20151231,1299.54,0.0,out_wel
out_wel_flx_20160131,475.22,0.0,out_wel
out_wel_flx_20160229,530.5830000000002,0.0,out_wel
out_wel_flx_20160331,821.321,0.0,out_wel
out_wel_flx_20160430,1150.83,0.0,out_wel
out_wel_flx_20160531,1516.1,0.0,out_wel
out_wel_flx_20160630,2084.13,0.0,out_wel
out_wel_flx_20160731,2030.57,0.0,out_wel
out_wel_flx_20160831,2043.18,0.0,out_wel
out_wel_flx_20160930,1786.24,0.0,out_wel
out_wel_flx_20161031,1451.16,0.0,out_wel
out_wel_flx_20161130,975.839,0.0,out_wel
out_wel_flx_20161231,680.9119999999998,0.0,out_wel
out_wel_flx_20170131,409.76,0.0,out_wel
out_wel_flx_20170228,411.18300000000005,0.0,out_wel
out_wel_flx_20170331,541.159,0.0,out_wel
out_wel_flx_20170430,902.959,0.0,out_wel
out_wel_flx_20170531,943.796,0.0,out_wel
out_wel_flx_20170630,975.659,0.0,out_wel
out_wel_flx_20170731,1084.79,0.0,out_wel
out_wel_flx_20170831,1374.98,0.0,out_wel
out_wel_flx_20170930,1462.81,0.0,out_wel
out_wel_flx_20171031,1142.31,0.0,out_wel
out_wel_flx_20171130,801.16,0.0,out_wel
out_wel_flx_20171231,607.989,0.0,out_wel
tailwater_20151231,-425.1,0.0,tailwater
tailwater_20160131,-679.26,0.0,tailwater
tailwater_20160229,-833.15,0.0,tailwater
tailwater_20160331,-857.86,0.0,tailwater
tailwater_20160430,-790.3,0.0,tailwater
tailwater_20160531,-666.82,0.0,tailwater
tailwater_20160630,-474.41,0.0,tailwater
tailwater_20160731,-298.65,0.0,tailwater
tailwater_20160831,-123.76,0.0,tailwater
tailwater_20160930,-27.897,0.0,tailwater
tailwater_20161031,-32.935,0.0,tailwater
tailwater_20161130,-116.15,0.0,tailwater
tailwater_20161231,-335.26,0.0,tailwater
tailwater_20170131,-461.83,0.0,tailwater
tailwater_20170228,-557.15,0.0,tailwater
tailwater_20170331,-604.68,0.0,tailwater
tailwater_20170430,-570.23,0.0,tailwater
tailwater_20170531,-475.51,0.0,tailwater
tailwater_20170630,-388.93,0.0,tailwater
tailwater_20170731,-284.41,0.0,tailwater
tailwater_20170831,-213.16,0.0,tailwater
tailwater_20170930,-151.93,0.0,tailwater
tailwater_20171031,-183.28,0.0,tailwater
tailwater_20171130,-306.44,0.0,tailwater
tailwater_20171231,-381.56,0.0,tailwater
trgw_0_13_10_20151231,34.126,0.0,trgw_0_13_10
trgw_0_13_10_20160131,34.306,0.0,trgw_0_13_10
trgw_0_13_10_20160229,34.424,0.0,trgw_0_13_10
trgw_0_13_10_20160331,34.45,0.0,trgw_0_13_10
trgw_0_13_10_20160430,34.4,0.0,trgw_0_13_10
trgw_0_13_10_20160531,34.3,0.0,trgw_0_13_10
trgw_0_13_10_20160630,34.15,0.0,trgw_0_13_10
trgw_0_13_10_20160731,34.038000000000004,0.0,trgw_0_13_10
trgw_0_13_10_20160831,33.98,0.0,trgw_0_13_10
trgw_0_13_10_20160930,33.947,0.0,trgw_0_13_10
trgw_0_13_10_20161031,33.961,0.0,trgw_0_13_10
trgw_0_13_10_20161130,33.999,0.0,trgw_0_13_10
trgw_0_13_10_20161231,34.124,0.0,trgw_0_13_10
trgw_0_13_10_20170131,34.203,0.0,trgw_0_13_10
trgw_0_13_10_20170228,34.264,0.0,trgw_0_13_10
trgw_0_13_10_20170331,34.299,0.0,trgw_0_13_10
trgw_0_13_10_20170430,34.276,0.0,trgw_0_13_10
trgw_0_13_10_20170531,34.224000000000004,0.0,trgw_0_13_10
trgw_0_13_10_20170630,34.173,0.0,trgw_0_13_10
trgw_0_13_10_20170731,34.103,0.0,trgw_0_13_10
trgw_0_13_10_20170831,34.025,0.0,trgw_0_13_10
trgw_0_13_10_20170930,33.979,0.0,trgw_0_13_10
trgw_0_13_10_20171031,33.981,0.0,trgw_0_13_10
trgw_0_13_10_20171130,34.05,0.0,trgw_0_13_10
trgw_0_13_10_20171231,34.108000000000004,0.0,trgw_0_13_10
trgw_0_15_16_20151231,34.084,0.0,trgw_0_15_16
trgw_0_15_16_20160131,34.275,0.0,trgw_0_15_16
trgw_0_15_16_20160229,34.376,0.0,trgw_0_15_16
trgw_0_15_16_20160331,34.383,0.0,trgw_0_15_16
trgw_0_15_16_20160430,34.324,0.0,trgw_0_15_16
trgw_0_15_16_20160531,34.225,0.0,trgw_0_15_16
trgw_0_15_16_20160630,34.073,0.0,trgw_0_15_16
trgw_0_15_16_20160731,33.979,0.0,trgw_0_15_16
trgw_0_15_16_20160831,33.928000000000004,0.0,trgw_0_15_16
trgw_0_15_16_20160930,33.899,0.0,trgw_0_15_16
trgw_0_15_16_20161031,33.918,0.0,trgw_0_15_16
trgw_0_15_16_20161130,33.96,0.0,trgw_0_15_16
trgw_0_15_16_20161231,34.09,0.0,trgw_0_15_16
trgw_0_15_16_20170131,34.16,0.0,trgw_0_15_16
trgw_0_15_16_20170228,34.215,0.0,trgw_0_15_16
trgw_0_15_16_20170331,34.241,0.0,trgw_0_15_16
trgw_0_15_16_20170430,34.215,0.0,trgw_0_15_16
trgw_0_15_16_20170531,34.164,0.0,trgw_0_15_16
trgw_0_15_16_20170630,34.111,0.0,trgw_0_15_16
trgw_0_15_16_20170731,34.041,0.0,trgw_0_15_16
trgw_0_15_16_20170831,33.975,0.0,trgw_0_15_16
trgw_0_15_16_20170930,33.942,0.0,trgw_0_15_16
trgw_0_15_16_20171031,33.951,0.0,trgw_0_15_16
trgw_0_15_16_20171130,34.024,0.0,trgw_0_15_16
trgw_0_15_16_20171231,34.073,0.0,trgw_0_15_16
trgw_0_21_10_20151231,34.061,0.0,trgw_0_21_10
trgw_0_21_10_20160131,34.319,0.0,trgw_0_21_10
trgw_0_21_10_20160229,34.433,0.0,trgw_0_21_10
trgw_0_21_10_20160331,34.427,0.0,trgw_0_21_10
trgw_0_21_10_20160430,34.344,0.0,trgw_0_21_10
trgw_0_21_10_20160531,34.223,0.0,trgw_0_21_10
trgw_0_21_10_20160630,34.015,0.0,trgw_0_21_10
trgw_0_21_10_20160731,33.917,0.0,trgw_0_21_10
trgw_0_21_10_20160831,33.818000000000005,0.0,trgw_0_21_10
trgw_0_21_10_20160930,33.766,0.0,trgw_0_21_10
trgw_0_21_10_20161031,33.791,0.0,trgw_0_21_10
trgw_0_21_10_20161130,33.865,0.0,trgw_0_21_10
trgw_0_21_10_20161231,34.051,0.0,trgw_0_21_10
trgw_0_21_10_20170131,34.149,0.0,trgw_0_21_10
trgw_0_21_10_20170228,34.215,0.0,trgw_0_21_10
trgw_0_21_10_20170331,34.238,0.0,trgw_0_21_10
trgw_0_21_10_20170430,34.195,0.0,trgw_0_21_10
trgw_0_21_10_20170531,34.126999999999995,0.0,trgw_0_21_10
trgw_0_21_10_20170630,34.044000000000004,0.0,trgw_0_21_10
trgw_0_21_10_20170731,33.953,0.0,trgw_0_21_10
trgw_0_21_10_20170831,33.89,0.0,trgw_0_21_10
trgw_0_21_10_20170930,33.856,0.0,trgw_0_21_10
trgw_0_21_10_20171031,33.899,0.0,trgw_0_21_10
trgw_0_21_10_20171130,34.001999999999995,0.0,trgw_0_21_10
trgw_0_21_10_20171231,34.058,0.0,trgw_0_21_10
trgw_0_22_15_20151231,33.936,0.0,trgw_0_22_15
trgw_0_22_15_20160131,34.086,0.0,trgw_0_22_15
trgw_0_22_15_20160229,34.155,0.0,trgw_0_22_15
trgw_0_22_15_20160331,34.154,0.0,trgw_0_22_15
trgw_0_22_15_20160430,34.106,0.0,trgw_0_22_15
trgw_0_22_15_20160531,34.034,0.0,trgw_0_22_15
trgw_0_22_15_20160630,33.905,0.0,trgw_0_22_15
trgw_0_22_15_20160731,33.851,0.0,trgw_0_22_15
trgw_0_22_15_20160831,33.798,0.0,trgw_0_22_15
trgw_0_22_15_20160930,33.767,0.0,trgw_0_22_15
trgw_0_22_15_20161031,33.776,0.0,trgw_0_22_15
trgw_0_22_15_20161130,33.816,0.0,trgw_0_22_15
trgw_0_22_15_20161231,33.924,0.0,trgw_0_22_15
trgw_0_22_15_20170131,33.983000000000004,0.0,trgw_0_22_15
trgw_0_22_15_20170228,34.023,0.0,trgw_0_22_15
trgw_0_22_15_20170331,34.036,0.0,trgw_0_22_15
trgw_0_22_15_20170430,34.011,0.0,trgw_0_22_15
trgw_0_22_15_20170531,33.973,0.0,trgw_0_22_15
trgw_0_22_15_20170630,33.924,0.0,trgw_0_22_15
trgw_0_22_15_20170731,33.87,0.0,trgw_0_22_15
trgw_0_22_15_20170831,33.834,0.0,trgw_0_22_15
trgw_0_22_15_20170930,33.816,0.0,trgw_0_22_15
trgw_0_22_15_20171031,33.839,0.0,trgw_0_22_15
trgw_0_22_15_20171130,33.898,0.0,trgw_0_22_15
trgw_0_22_15_20171231,33.931,0.0,trgw_0_22_15
trgw_0_24_4_20151231,34.183,0.0,trgw_0_24_4
trgw_0_24_4_20160131,34.536,0.0,trgw_0_24_4
trgw_0_24_4_20160229,34.704,0.0,trgw_0_24_4
trgw_0_24_4_20160331,34.699,0.0,trgw_0_24_4
trgw_0_24_4_20160430,34.596,0.0,trgw_0_24_4
trgw_0_24_4_20160531,34.442,0.0,trgw_0_24_4
trgw_0_24_4_20160630,34.228,0.0,trgw_0_24_4
trgw_0_24_4_20160731,34.018,0.0,trgw_0_24_4
trgw_0_24_4_20160831,33.809,0.0,trgw_0_24_4
trgw_0_24_4_20160930,33.722,0.0,trgw_0_24_4
trgw_0_24_4_20161031,33.751,0.0,trgw_0_24_4
trgw_0_24_4_20161130,33.872,0.0,trgw_0_24_4
trgw_0_24_4_20161231,34.151,0.0,trgw_0_24_4
trgw_0_24_4_20170131,34.289,0.0,trgw_0_24_4
trgw_0_24_4_20170228,34.387,0.0,trgw_0_24_4
trgw_0_24_4_20170331,34.436,0.0,trgw_0_24_4
trgw_0_24_4_20170430,34.385,0.0,trgw_0_24_4
trgw_0_24_4_20170531,34.266,0.0,trgw_0_24_4
trgw_0_24_4_20170630,34.14,0.0,trgw_0_24_4
trgw_0_24_4_20170731,33.996,0.0,trgw_0_24_4
trgw_0_24_4_20170831,33.917,0.0,trgw_0_24_4
trgw_0_24_4_20170930,33.839,0.0,trgw_0_24_4
trgw_0_24_4_20171031,33.923,0.0,trgw_0_24_4
trgw_0_24_4_20171130,34.092,0.0,trgw_0_24_4
trgw_0_24_4_20171231,34.174,0.0,trgw_0_24_4
trgw_0_26_6_20151231,34.035,0.0,trgw_0_26_6
trgw_0_26_6_20160131,34.361,0.0,trgw_0_26_6
trgw_0_26_6_20160229,34.508,0.0,trgw_0_26_6
trgw_0_26_6_20160331,34.501,0.0,trgw_0_26_6
trgw_0_26_6_20160430,34.41,0.0,trgw_0_26_6
trgw_0_26_6_20160531,34.271,0.0,trgw_0_26_6
trgw_0_26_6_20160630,34.072,0.0,trgw_0_26_6
trgw_0_26_6_20160731,33.879,0.0,trgw_0_26_6
trgw_0_26_6_20160831,33.677,0.0,trgw_0_26_6
trgw_0_26_6_20160930,33.601,0.0,trgw_0_26_6
trgw_0_26_6_20161031,33.634,0.0,trgw_0_26_6
trgw_0_26_6_20161130,33.761,0.0,trgw_0_26_6
